interval_minutes,deployment_id,deployment_day,butterfly_difference_cbrt,total_butterflies_t_lag,butterflies_direct_sun_t_lag,time_within_day_t,observation_order_within_day_t,actual_lag_minutes,temperature_avg,max_gust
30,SC12,SC12_20240129,-1.0,14.0,14.0,150.0,3,30.0,16.0,0.0
30,SC12,SC12_20240129,2.080083823051904,4.0,4.0,210.0,4,30.0,18.5,1.6
30,SC12,SC12_20240129,1.0,3.0,3.0,270.0,5,30.0,18.25,1.8
30,SC12,SC12_20240129,-2.154434690031884,13.0,13.0,330.0,6,30.0,19.75,3.0
30,SC12,SC12_20240129,-1.2599210498948732,2.0,1.0,390.0,7,30.0,20.0,5.1
30,SC12,SC12_20240129,1.0,4.0,2.0,450.0,8,30.0,19.75,3.0
30,SC12,SC12_20240129,2.2239800905693152,4.0,4.0,510.0,9,30.0,19.25,2.0
30,SC12,SC12_20240129,-2.571281590658235,33.0,10.0,570.0,10,30.0,16.75,0.7
30,SC12,SC12_20240129,-4.431047621693634,159.0,24.0,630.0,11,30.0,15.25,0.0
30,SC12,SC12_20240130,2.0,71.0,0.0,30.0,1,30.0,8.0,1.3
30,SC12,SC12_20240130,3.9790572078963917,76.0,23.0,90.01666666666667,2,30.016666666666666,9.5,0.9
30,SC12,SC12_20240130,4.344481485768611,51.0,49.0,150.0,3,30.0,12.75,1.2
30,SC12,SC12_20240130,4.497941445275415,52.0,46.0,210.0,4,30.0,14.75,1.8
30,SC12,SC12_20240130,-1.0,52.0,47.0,270.0,5,30.0,16.0,1.8
30,SC12,SC12_20240130,-1.5874010519681994,42.0,0.0,330.0,6,30.0,18.25,2.4
30,SC12,SC12_20240130,-2.080083823051904,25.0,0.0,390.0,7,30.0,16.0,2.2
30,SC12,SC12_20240130,3.4199518933533937,19.0,3.0,450.0,8,30.0,16.75,3.4
30,SC12,SC12_20240130,-2.0,59.0,1.0,510.0,9,30.0,12.75,2.0
30,SC12,SC12_20240130,1.0,48.0,1.0,570.0,10,30.0,12.25,2.6
30,SC12,SC12_20240130,1.0,51.0,3.0,630.0,11,30.0,12.0,1.2
30,SC12,SC12_20240131,0.0,47.0,0.0,30.0,1,30.0,11.0,1.6
30,SC12,SC12_20240131,-4.272658681697917,133.0,0.0,90.0,2,30.0,12.5,1.8
30,SC12,SC12_20240131,4.610436292058446,51.0,0.0,150.0,3,30.0,13.0,3.0
30,SC12,SC12_20240131,-1.5874010519681994,36.0,4.0,210.0,4,30.0,13.5,4.1
30,SC12,SC12_20240131,1.7099759466766968,20.0,0.0,270.0,5,30.0,14.75,4.9
30,SC12,SC12_20240131,-1.0,28.0,0.0,330.0,6,30.0,15.0,4.9
30,SC12,SC12_20240131,-2.7144176165949063,35.0,1.0,390.0,7,30.0,15.5,4.7
30,SC12,SC12_20240131,-2.2894284851066637,27.0,0.0,450.0,8,30.0,14.25,5.1
30,SC12,SC12_20240131,1.4422495703074083,24.0,0.0,510.0,9,30.0,14.0,4.1
30,SC12,SC12_20240131,-2.080083823051904,24.0,0.0,569.9833333333333,10,29.983333333333334,13.0,5.9
30,SC12,SC12_20240131,2.0,15.0,0.0,630.0,11,30.0,13.5,7.2
30,SC12,SC12_20240201,0.0,8.0,0.0,30.0,1,30.0,11.0,1.6
30,SC12,SC12_20240201,1.0,8.0,0.0,90.0,2,30.0,11.75,2.0
30,SC12,SC12_20240201,0.0,9.0,4.0,149.98333333333332,3,29.983333333333334,12.5,2.0
30,SC12,SC12_20240201,0.0,10.0,0.0,210.0,4,30.0,13.0,2.0
30,SC12,SC12_20240201,-1.0,7.0,6.0,270.0,5,30.0,14.0,3.0
30,SC12,SC12_20240201,-1.2599210498948732,9.0,4.0,330.0,6,30.0,14.75,3.2
30,SC12,SC12_20240201,-1.2599210498948732,6.0,2.0,390.0,7,30.0,15.5,2.6
30,SC12,SC12_20240201,1.912931182772389,5.0,2.0,450.0,8,30.0,17.25,2.2
30,SC12,SC12_20240201,2.0,21.0,20.0,510.0,9,30.0,17.25,2.6
30,SC12,SC12_20240201,0.0,26.0,2.0,570.0,10,30.0,14.0,2.6
30,SC12,SC12_20240201,-1.0,26.0,0.0,630.0,11,30.0,12.75,5.5
30,SC12,SC12_20240202,0.0,26.0,0.0,30.0,1,30.0,6.25,0.9
30,SC12,SC12_20240202,-1.2599210498948732,35.0,0.0,90.0,2,30.0,8.5,0.0
30,SC12,SC12_20240202,-1.0,16.0,16.0,150.0,3,30.0,10.25,0.0
30,SC12,SC12_20240202,0.0,16.0,14.0,210.0,4,30.0,12.0,2.2
30,SC12,SC12_20240202,-2.080083823051904,26.0,25.0,270.0,5,30.0,12.5,3.0
30,SC12,SC12_20240202,2.0,16.0,15.0,330.0,6,30.0,12.5,3.0
30,SC12,SC12_20240202,-2.2239800905693152,26.0,2.0,390.0,7,30.0,13.5,3.4
30,SC12,SC12_20240202,1.912931182772389,8.0,2.0,450.0,8,30.0,12.75,3.2
30,SC12,SC12_20240202,-1.0,16.0,3.0,510.0,9,30.0,14.25,3.7
30,SC12,SC12_20240202,-1.0,16.0,2.0,570.0,10,30.0,12.5,4.1
30,SC12,SC12_20240202,1.912931182772389,8.0,2.0,630.0,11,30.0,11.5,3.2
30,SC12,SC12_20240203,0.0,17.0,1.0,30.0,1,30.0,6.5,1.6
30,SC12,SC12_20240203,0.0,16.0,1.0,90.0,2,30.0,8.25,0.7
30,SC12,SC12_20240203,0.0,17.0,2.0,150.0,3,30.0,10.75,0.7
30,SC12,SC12_20240203,0.0,17.0,0.0,210.0,4,30.0,12.0,1.6
30,SC12,SC12_20240203,2.080083823051904,17.0,0.0,270.0,5,30.0,12.0,2.0
30,SC12,SC12_20240203,-2.0,26.0,0.0,330.0,6,30.0,12.5,0.9
30,SC12,SC12_20240203,0.0,18.0,0.0,390.0,7,30.0,13.0,1.3
30,SC12,SC12_20240203,2.154434690031884,8.0,0.0,450.0,8,30.0,12.5,0.9
30,SC12,SC12_20240203,0.0,18.0,0.0,510.0,9,30.0,12.25,1.2
30,SC12,SC12_20240203,-1.2599210498948732,18.0,0.0,570.0,10,30.0,11.5,2.4
30,SC12,SC12_20240203,0.0,15.0,0.0,630.0,11,30.0,10.0,2.6
30,SC12,SC12_20240204,-1.4422495703074083,8.0,0.0,30.0,1,30.0,10.0,11.6
30,SC12,SC12_20240204,-1.4422495703074083,8.0,0.0,90.0,2,30.0,10.0,12.4
30,SC12,SC12_20240204,-1.2599210498948732,17.0,0.0,150.0,3,30.0,11.0,12.0
30,SC12,SC12_20240204,-1.7099759466766968,5.0,0.0,210.0,4,30.0,11.0,
30,SC1,SC1_20231117,-3.3019272488946263,108.0,0.0,30.0,1,30.0,18.714285714285715,3.8
30,SC1,SC1_20231117,-2.46621207433047,74.0,0.0,90.0,2,30.0,17.142857142857142,5.9
30,SC1,SC1_20231117,-3.6840314986403864,121.0,0.0,150.0,3,30.0,16.428571428571427,4.7
30,SC1,SC1_20231117,1.0,58.0,0.0,210.0,4,30.0,15.285714285714286,4.1
30,SC1,SC1_20231117,-1.0,52.0,0.0,270.0,5,30.0,15.0,3.8
30,SC1,SC1_20231117,-2.571281590658235,68.0,0.0,330.0,6,30.0,15.142857142857142,2.4
30,SC1,SC1_20231118,-2.8438669798515654,56.0,0.0,29.983333333333334,1,29.983333333333334,16.142857142857142,4.3
30,SC1,SC1_20231118,2.2239800905693152,44.0,0.0,89.98333333333333,2,30.0,16.857142857142858,4.3
30,SC1,SC1_20231118,-2.080083823051904,51.0,0.0,149.98333333333332,3,30.0,16.571428571428573,3.8
30,SC1,SC1_20231118,-1.2599210498948732,48.0,0.0,209.98333333333332,4,30.0,17.0,4.7
30,SC1,SC1_20231118,2.154434690031884,46.0,0.0,269.98333333333335,5,30.0,17.714285714285715,4.5
30,SC1,SC1_20231118,1.912931182772389,40.0,0.0,329.98333333333335,6,30.0,17.714285714285715,3.4
30,SC1,SC1_20231118,-2.5198420997897464,44.0,0.0,389.98333333333335,7,30.0,18.0,3.8
30,SC1,SC1_20231118,-1.5874010519681994,45.0,0.0,449.98333333333335,8,30.016666666666666,17.0,3.0
30,SC1,SC1_20231118,-3.3912114430141664,42.0,0.0,509.98333333333335,9,30.0,17.0,4.5
30,SC1,SC1_20231118,-1.7099759466766968,21.0,0.0,569.9833333333333,10,30.0,15.285714285714286,3.2
30,SC1,SC1_20231118,1.0,22.0,0.0,629.9833333333333,11,30.0,15.0,0.7
30,SC1,SC1_20231119,1.4422495703074083,11.0,0.0,30.0,1,30.0,12.285714285714286,2.2
30,SC1,SC1_20231119,-2.0,21.0,0.0,90.0,2,30.0,11.571428571428571,2.8
30,SC1,SC1_20231119,2.080083823051904,12.0,0.0,150.0,3,30.0,12.428571428571429,2.4
30,SC1,SC1_20231119,-1.7099759466766968,19.0,0.0,210.0,4,30.0,13.571428571428571,2.8
30,SC1,SC1_20231119,-1.0,10.0,0.0,270.0,5,30.0,15.142857142857142,2.8
30,SC1,SC1_20231119,-1.0,8.0,0.0,330.0,6,30.0,16.571428571428573,2.6
30,SC1,SC1_20231119,-1.2599210498948732,6.0,0.0,390.0,7,30.0,17.0,3.4
30,SC1,SC1_20231119,-1.5874010519681994,4.0,0.0,450.0,8,30.0,17.571428571428573,4.5
30,SC1,SC1_20231119,-1.0,1.0,0.0,510.0,9,30.0,17.0,0.0
30,SC1,SC1_20231119,1.2599210498948732,0.0,0.0,570.0,10,30.0,17.25,2.6
30,SC1,SC1_20231119,-1.0,3.0,0.0,630.0,11,30.0,15.25,2.4
30,SC1,SC1_20231120,-1.0,5.0,0.0,30.0,1,30.0,9.0,1.8
30,SC1,SC1_20231120,-1.0,3.0,0.0,90.0,2,29.983333333333334,9.0,2.2
30,SC1,SC1_20231120,0.0,3.0,0.0,150.0,3,30.0,12.25,1.6
30,SC1,SC1_20231120,1.0,4.0,0.0,210.0,4,30.0,14.75,3.7
30,SC1,SC1_20231120,1.2599210498948732,3.0,0.0,270.0,5,30.0,16.5,2.6
30,SC1,SC1_20231120,0.0,2.0,0.0,330.0,6,30.0,18.5,2.8
30,SC1,SC1_20231120,-1.0,2.0,0.0,390.0,7,30.0,20.0,3.0
30,SC1,SC1_20231120,0.0,0.0,0.0,450.0,8,30.0,18.5,5.9
30,SC1,SC1_20231120,0.0,0.0,0.0,510.0,9,30.0,17.0,4.5
30,SC1,SC1_20231120,0.0,0.0,0.0,570.0,10,30.0,15.0,2.4
30,SC1,SC1_20231120,0.0,0.0,0.0,630.0,11,30.0,14.0,0.0
30,SC1,SC1_20231121,0.0,0.0,0.0,30.016666666666666,1,30.016666666666666,12.75,0.0
30,SC1,SC1_20231121,0.0,0.0,0.0,90.0,2,30.0,15.0,0.0
30,SC1,SC1_20231121,0.0,0.0,0.0,150.0,3,30.0,16.0,2.4
30,SC1,SC1_20231121,0.0,0.0,0.0,210.0,4,30.0,17.5,1.6
30,SC1,SC1_20231121,0.0,0.0,0.0,270.0,5,30.0,19.5,2.6
30,SC1,SC1_20231121,0.0,0.0,0.0,330.0,6,30.0,20.25,3.0
30,SC1,SC1_20231121,0.0,0.0,0.0,390.0,7,30.0,20.0,2.8
30,SC1,SC1_20231121,0.0,0.0,0.0,450.0,8,30.0,20.75,2.0
30,SC1,SC1_20231121,0.0,0.0,0.0,510.0,9,30.0,20.0,1.2
30,SC1,SC1_20231121,0.0,0.0,0.0,570.0,10,30.0,17.75,0.9
30,SC1,SC1_20231121,0.0,0.0,0.0,630.0,11,30.0,15.25,0.7
30,SC1,SC1_20231121,0.0,0.0,0.0,690.0,12,30.0,14.25,2.0
30,SC1,SC1_20231121,0.0,0.0,0.0,750.0,13,30.0,16.0,1.6
30,SC1,SC1_20231121,0.0,0.0,0.0,810.0,14,30.0,14.0,1.2
30,SC1,SC1_20231121,0.0,0.0,0.0,870.0,15,30.0,13.25,1.2
30,SC1,SC1_20231121,0.0,0.0,0.0,930.0,16,30.0,14.0,1.6
30,SC1,SC1_20231121,0.0,0.0,0.0,990.0,17,30.0,15.0,1.2
30,SC1,SC1_20231122,0.0,0.0,0.0,30.0,1,30.0,13.5,1.2
30,SC1,SC1_20231122,0.0,0.0,0.0,90.0,2,30.0,12.25,1.2
30,SC1,SC1_20231122,0.0,0.0,0.0,150.0,3,30.0,11.5,1.2
30,SC1,SC1_20231122,0.0,0.0,0.0,210.0,4,30.0,12.0,1.3
30,SC1,SC1_20231122,0.0,0.0,0.0,270.0,5,30.0,11.5,1.6
30,SC1,SC1_20231122,0.0,0.0,0.0,330.0,6,30.0,11.0,1.6
30,SC1,SC1_20231122,0.0,0.0,0.0,390.0,7,30.0,12.0,1.6
30,SC1,SC1_20231122,0.0,0.0,0.0,450.01666666666665,8,30.016666666666666,12.5,1.3
30,SC1,SC1_20231122,0.0,0.0,0.0,510.0,9,30.0,14.75,0.0
30,SC1,SC1_20231122,0.0,0.0,0.0,570.0,10,30.0,17.0,1.2
30,SC1,SC1_20231122,0.0,0.0,0.0,630.0,11,30.0,18.5,2.2
30,SC1,SC1_20231122,0.0,0.0,0.0,690.0,12,30.0,19.75,3.2
30,SC1,SC1_20231122,0.0,0.0,0.0,750.0,13,30.0,21.0,2.6
30,SC1,SC1_20231122,0.0,0.0,0.0,810.0,14,30.0,20.0,3.0
30,SC1,SC1_20231122,0.0,0.0,0.0,870.0166666666667,15,30.016666666666666,21.25,2.6
30,SC1,SC1_20231122,0.0,0.0,0.0,930.0,16,30.0,19.5,1.6
30,SC1,SC1_20231122,0.0,0.0,0.0,990.0,17,30.0,18.0,1.3
30,SC1,SC1_20231122,0.0,0.0,0.0,1050.0,18,30.0,15.0,0.0
30,SC1,SC1_20231122,0.0,0.0,0.0,1110.0,19,30.0,14.0,0.9
30,SC1,SC1_20231122,0.0,0.0,0.0,1170.0,20,30.0,13.0,0.7
30,SC1,SC1_20231122,0.0,0.0,0.0,1230.0,21,30.0,13.75,1.3
30,SC1,SC1_20231122,0.0,0.0,0.0,1290.0,22,30.0,13.0,0.9
30,SC1,SC1_20231122,0.0,0.0,0.0,1350.0,23,30.0,13.0,0.9
30,SC1,SC1_20231122,0.0,0.0,0.0,1410.0,24,30.0,12.75,0.7
30,SC1,SC1_20231123,0.0,0.0,0.0,30.0,1,30.0,12.0,1.2
30,SC1,SC1_20231123,0.0,0.0,0.0,90.0,2,30.0,11.25,0.9
30,SC1,SC1_20231123,0.0,0.0,0.0,150.0,3,30.0,12.0,1.2
30,SC1,SC1_20231123,0.0,0.0,0.0,210.0,4,30.0,12.0,1.2
30,SC1,SC1_20231123,0.0,0.0,0.0,270.0,5,30.0,12.0,1.2
30,SC1,SC1_20231123,0.0,0.0,0.0,330.0,6,30.016666666666666,12.0,1.3
30,SC1,SC1_20231123,0.0,0.0,0.0,390.0,7,30.0,12.25,1.6
30,SC1,SC1_20231123,0.0,0.0,0.0,450.01666666666665,8,30.016666666666666,11.0,1.3
30,SC1,SC1_20231123,0.0,0.0,0.0,510.0,9,30.0,13.0,1.8
30,SC1,SC1_20231123,0.0,0.0,0.0,570.0,10,30.0,14.25,1.6
30,SC1,SC1_20231123,0.0,0.0,0.0,630.0,11,30.0,15.25,2.8
30,SC1,SC1_20231123,0.0,0.0,0.0,690.0,12,30.0,16.75,5.3
30,SC1,SC1_20231123,0.0,0.0,0.0,750.0,13,30.0,16.75,4.3
30,SC1,SC1_20231123,0.0,0.0,0.0,810.0,14,30.0,17.25,2.8
30,SC1,SC1_20231123,0.0,0.0,0.0,870.0,15,30.0,16.25,5.5
30,SC1,SC1_20231123,0.0,0.0,0.0,930.0,16,30.0,14.5,4.1
30,SC1,SC1_20231123,0.0,0.0,0.0,990.0,17,30.0,14.0,3.0
30,SC1,SC1_20231123,0.0,0.0,0.0,1050.0,18,30.0,13.5,2.8
30,SC1,SC1_20231123,0.0,0.0,0.0,1110.0,19,30.0,13.5,4.1
30,SC1,SC1_20231123,0.0,0.0,0.0,1170.0,20,30.0,14.0,4.5
30,SC1,SC1_20231123,0.0,0.0,0.0,1230.0,21,30.0,14.0,2.8
30,SC1,SC1_20231123,0.0,0.0,0.0,1290.0,22,30.0,13.75,1.6
30,SC1,SC1_20231123,0.0,0.0,0.0,1350.0,23,30.0,14.0,0.9
30,SC1,SC1_20231123,0.0,0.0,0.0,1410.0,24,30.0,12.5,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,30.0,1,30.0,10.5,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,90.0,2,30.0,10.0,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,150.0,3,30.0,9.75,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,210.0,4,30.0,9.0,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,270.0,5,30.0,9.0,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,330.0,6,30.0,8.75,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,390.0,7,30.0,9.0,0.4
30,SC1,SC1_20231124,0.0,0.0,0.0,450.0,8,30.0,8.75,0.0
30,SC1,SC1_20231124,0.0,0.0,0.0,510.0,9,30.0,11.5,0.4
30,SC1,SC1_20231124,0.0,0.0,0.0,570.0,10,30.0,13.75,2.0
30,SC1,SC1_20231124,0.0,0.0,0.0,630.0,11,30.0,15.5,2.0
30,SC1,SC1_20231124,0.0,0.0,0.0,690.0,12,30.0,16.5,4.5
30,SC1,SC1_20231124,0.0,0.0,0.0,750.0,13,30.0,15.0,3.4
30,SC1,SC1_20231124,0.0,0.0,0.0,810.0,14,30.0,15.0,4.3
30,SC1,SC1_20231124,0.0,0.0,0.0,870.0,15,30.0,16.25,4.1
30,SC1,SC1_20231124,0.0,0.0,0.0,930.0,16,30.0,15.5,4.5
30,SC1,SC1_20231124,0.0,0.0,0.0,990.0,17,30.0,15.0,3.2
30,SC1,SC1_20231124,0.0,0.0,0.0,1050.0,18,30.0,12.75,1.2
30,SC1,SC1_20231124,0.0,0.0,0.0,1110.0,19,30.0,9.5,1.3
30,SC1,SC1_20231124,0.0,0.0,0.0,1170.0,20,30.0,8.75,1.3
30,SC1,SC1_20231124,0.0,0.0,0.0,1230.0,21,30.0,8.25,1.2
30,SC1,SC1_20231124,0.0,0.0,0.0,1290.0,22,30.0,8.0,1.2
30,SC1,SC1_20231124,0.0,0.0,0.0,1350.0,23,30.0,8.0,1.2
30,SC1,SC1_20231124,0.0,0.0,0.0,1410.0,24,30.0,7.75,1.3
30,SC1,SC1_20231125,0.0,0.0,0.0,30.0,1,30.0,7.0,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,90.0,2,30.0,6.5,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,150.0,3,30.0,6.5,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,210.0,4,30.0,6.5,1.3
30,SC1,SC1_20231125,0.0,0.0,0.0,270.0,5,30.0,7.0,1.3
30,SC1,SC1_20231125,0.0,0.0,0.0,330.0,6,30.0,7.0,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,390.0,7,30.0,6.75,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,450.0,8,30.0,8.0,1.2
30,SC1,SC1_20231125,0.0,0.0,0.0,510.0,9,30.0,11.0,0.7
30,SC1,SC1_20231125,0.0,0.0,0.0,570.0,10,30.0,12.75,2.2
30,SC1,SC1_20231125,0.0,0.0,0.0,630.0,11,30.0,14.0,3.7
30,SC1,SC1_20231125,0.0,0.0,0.0,690.0,12,30.0,16.0,2.6
30,SC1,SC1_20231125,0.0,0.0,0.0,750.0,13,30.0,17.0,3.2
30,SC1,SC1_20231125,0.0,0.0,0.0,810.0,14,30.0,17.0,4.7
30,SC1,SC1_20231125,0.0,0.0,0.0,870.0,15,30.0,18.0,3.0
30,SC1,SC1_20231125,0.0,0.0,0.0,930.0,16,30.0,16.0,6.3
30,SC1,SC1_20231125,0.0,0.0,0.0,990.0,17,30.0,14.5,1.6
30,SC1,SC1_20231125,0.0,0.0,0.0,1050.0,18,30.0,12.25,0.0
30,SC1,SC1_20231125,0.0,0.0,0.0,1110.0,19,30.0,10.0,0.0
30,SC1,SC1_20231125,0.0,0.0,0.0,1170.0,20,30.0,9.0,0.0
30,SC1,SC1_20231125,0.0,0.0,0.0,1230.0,21,30.0,9.25,0.0
30,SC1,SC1_20231125,0.0,0.0,0.0,1290.0,22,30.0,10.25,0.0
30,SC1,SC1_20231125,0.0,0.0,0.0,1350.0,23,30.0,10.0,0.4
30,SC1,SC1_20231125,0.0,0.0,0.0,1410.0,24,30.0,10.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,30.0,1,30.0,10.5,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,90.0,2,30.0,10.25,0.5
30,SC1,SC1_20231126,0.0,0.0,0.0,150.0,3,30.0,9.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,210.0,4,30.0,8.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,270.0,5,30.0,8.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,330.0,6,30.0,8.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,390.0,7,30.0,8.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,450.0,8,30.0,8.25,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,510.0,9,30.0,10.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,570.0,10,30.0,14.0,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,630.0,11,30.0,15.75,2.8
30,SC1,SC1_20231126,0.0,0.0,0.0,690.0,12,30.0,16.5,3.0
30,SC1,SC1_20231126,0.0,0.0,0.0,750.0,13,30.0,16.0,2.4
30,SC1,SC1_20231126,0.0,0.0,0.0,810.0,14,30.016666666666666,16.5,3.0
30,SC1,SC1_20231126,0.0,0.0,0.0,870.0,15,30.0,18.25,2.2
30,SC1,SC1_20231126,0.0,0.0,0.0,930.0,16,30.0,17.0,0.7
30,SC1,SC1_20231126,0.0,0.0,0.0,990.0,17,30.0,15.5,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,1050.0,18,30.0,12.5,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,1110.0,19,30.0,11.25,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,1170.0,20,30.0,10.5,0.0
30,SC1,SC1_20231126,0.0,0.0,0.0,1230.0,21,30.0,10.0,0.4
30,SC1,SC1_20231126,0.0,0.0,0.0,1290.0,22,30.0,9.75,0.4
30,SC1,SC1_20231126,0.0,0.0,0.0,1350.0,23,30.0,10.0,0.5
30,SC1,SC1_20231126,0.0,0.0,0.0,1410.0,24,30.0,10.0,0.4
30,SC1,SC1_20231127,0.0,0.0,0.0,30.0,1,30.0,10.0,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,90.0,2,30.0,10.75,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,150.0,3,30.0,10.25,0.7
30,SC1,SC1_20231127,0.0,0.0,0.0,210.0,4,30.0,9.75,0.9
30,SC1,SC1_20231127,0.0,0.0,0.0,270.0,5,30.0,9.75,0.5
30,SC1,SC1_20231127,0.0,0.0,0.0,330.0,6,30.0,8.5,0.5
30,SC1,SC1_20231127,0.0,0.0,0.0,390.0,7,30.0,8.0,0.4
30,SC1,SC1_20231127,0.0,0.0,0.0,450.0,8,30.0,9.0,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,510.0,9,30.0,11.25,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,570.0,10,30.0,14.0,2.4
30,SC1,SC1_20231127,0.0,0.0,0.0,630.0,11,30.0,16.0,2.4
30,SC1,SC1_20231127,0.0,0.0,0.0,690.0,12,30.0,16.75,2.8
30,SC1,SC1_20231127,0.0,0.0,0.0,750.0,13,30.0,17.75,2.8
30,SC1,SC1_20231127,0.0,0.0,0.0,810.0,14,30.0,17.75,3.2
30,SC1,SC1_20231127,0.0,0.0,0.0,870.0,15,30.0,19.75,1.8
30,SC1,SC1_20231127,0.0,0.0,0.0,930.0,16,30.0,18.25,1.6
30,SC1,SC1_20231127,0.0,0.0,0.0,990.0,17,30.0,15.75,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,1050.0,18,30.0,12.75,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,1110.0,19,30.0,10.75,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,1170.0,20,30.0,10.0,0.0
30,SC1,SC1_20231127,0.0,0.0,0.0,1230.0,21,30.0,10.75,1.2
30,SC1,SC1_20231127,0.0,0.0,0.0,1290.0,22,30.0,10.75,0.9
30,SC1,SC1_20231127,0.0,0.0,0.0,1350.0,23,30.0,11.0,0.9
30,SC1,SC1_20231127,0.0,0.0,0.0,1410.0,24,30.0,11.75,1.3
30,SC1,SC1_20231128,0.0,0.0,0.0,30.0,1,30.0,11.5,0.9
30,SC1,SC1_20231128,0.0,0.0,0.0,90.0,2,30.0,10.75,1.2
30,SC1,SC1_20231128,0.0,0.0,0.0,150.0,3,30.0,9.75,1.3
30,SC1,SC1_20231128,0.0,0.0,0.0,210.0,4,30.0,9.0,1.2
30,SC1,SC1_20231128,0.0,0.0,0.0,270.0,5,30.0,9.0,1.2
30,SC1,SC1_20231128,0.0,0.0,0.0,330.0,6,30.0,8.5,1.6
30,SC1,SC1_20231128,0.0,0.0,0.0,390.0,7,30.0,8.0,1.3
30,SC1,SC1_20231128,0.0,0.0,0.0,450.0,8,30.0,8.0,1.3
30,SC1,SC1_20231128,0.0,0.0,0.0,510.0,9,30.0,11.0,1.2
30,SC1,SC1_20231128,0.0,0.0,0.0,570.0,10,30.0,13.5,1.6
30,SC1,SC1_20231128,0.0,0.0,0.0,630.0,11,30.0,15.0,3.0
30,SC1,SC1_20231128,0.0,0.0,0.0,690.0,12,30.0,16.0,3.7
30,SC1,SC1_20231128,0.0,0.0,0.0,750.0,13,30.0,16.5,3.2
30,SC1,SC1_20231128,0.0,0.0,0.0,810.0,14,30.0,17.0,3.2
30,SC1,SC1_20231128,0.0,0.0,0.0,870.0,15,30.0,17.5,3.0
30,SC1,SC1_20231128,0.0,0.0,0.0,930.0,16,30.0,16.25,2.0
30,SC1,SC1_20231128,0.0,0.0,0.0,990.0,17,30.0,16.75,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1050.0,18,30.0,13.75,0.4
30,SC1,SC1_20231128,0.0,0.0,0.0,1110.0,19,30.0,11.25,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1170.0,20,30.0,11.0,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1230.0,21,30.0,11.0,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1290.0,22,30.0,9.75,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1350.0,23,30.0,9.0,0.0
30,SC1,SC1_20231128,0.0,0.0,0.0,1410.0,24,30.0,9.0,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,30.0,1,30.0,9.0,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,90.0,2,30.0,9.0,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,150.0,3,30.0,9.75,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,210.0,4,30.0,10.75,0.4
30,SC1,SC1_20231129,0.0,0.0,0.0,270.0,5,30.0,10.0,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,330.0,6,30.0,11.0,0.4
30,SC1,SC1_20231129,0.0,0.0,0.0,390.0,7,30.0,11.5,0.5
30,SC1,SC1_20231129,0.0,0.0,0.0,450.0,8,30.0,11.75,0.9
30,SC1,SC1_20231129,0.0,0.0,0.0,510.0,9,30.0,11.5,0.0
30,SC1,SC1_20231129,0.0,0.0,0.0,570.0,10,30.0,13.0,1.3
30,SC1,SC1_20231129,0.0,0.0,0.0,630.0,11,30.0,14.25,3.4
