interval_days,anchor_strategy,deployment_id,day_sequence,butterfly_diff_95th_sqrt,butterflies_95th_percentile_t_1,temp_at_max_count_t_1,sum_butterflies_direct_sun_t_1,temp_max_t_1,temp_min_t_1,wind_max_gust_t_1
15,max_to_max,SC10,8,-27.748873851023216,770.0,13.0,387.0,24.0,5.0,7.2
15,max_to_sunset,SC10,8,-27.748873851023216,770.0,13.0,387.0,28.0,5.0,7.2
15,first_to_first,SC10,9,-10.44030650891055,109.0,19.0,1122.0,28.0,5.0,7.2
15,last_to_last,SC10,9,-17.72004514666935,322.0,19.0,1122.0,34.0,6.0,7.2
15,mid_to_mid,SC10,9,-8.888194417315589,79.0,19.0,1122.0,31.0,6.0,7.2
15,max_to_max,SC10,9,-22.11334438749598,497.0,19.0,1122.0,34.0,6.0,7.2
15,max_to_sunset,SC10,9,-22.11334438749598,497.0,19.0,1122.0,34.0,6.0,7.2
15,first_to_first,SC10,10,-22.181073012818835,499.0,10.0,0.0,34.0,6.0,7.2
15,last_to_last,SC10,10,-20.808652046684813,436.0,10.0,0.0,34.0,6.0,7.2
15,mid_to_mid,SC10,10,-20.396078054371138,416.0,10.0,0.0,34.0,6.0,7.2
15,max_to_max,SC10,10,-21.840329667841555,500.0,10.0,0.0,34.0,6.0,7.2
15,max_to_sunset,SC10,10,-22.293496809607955,500.0,10.0,0.0,34.0,6.0,7.2
15,first_to_first,SC10,11,-11.532562594670797,135.0,9.0,373.0,34.0,6.0,7.2
15,last_to_last,SC10,11,-6.557438524302,52.0,9.0,373.0,34.0,6.0,7.2
15,mid_to_mid,SC10,11,-2.0,7.0,9.0,373.0,34.0,6.0,7.2
15,max_to_max,SC10,11,-19.672315572906,397.0,9.0,373.0,34.0,6.0,7.2
15,max_to_sunset,SC10,11,-19.697715603592208,397.0,9.0,373.0,34.0,6.0,7.2
15,first_to_first,SC10,12,-8.0,69.0,8.0,145.0,34.0,6.0,7.2
15,last_to_last,SC10,12,-3.7416573867739413,14.0,8.0,145.0,34.0,6.0,7.2
15,mid_to_mid,SC10,12,-2.0,4.0,8.0,145.0,34.0,6.0,7.2
15,max_to_max,SC10,12,-8.366600265340756,79.0,8.0,145.0,34.0,6.0,7.2
15,max_to_sunset,SC10,12,-8.888194417315589,79.0,8.0,145.0,34.0,6.0,7.2
15,first_to_first,SC4,1,-20.71231517720798,436.0,16.0,0.0,32.0,4.0,4.3
15,last_to_last,SC4,1,-18.76166303929372,352.0,16.0,0.0,32.0,4.0,4.5
15,mid_to_mid,SC4,1,-20.8806130178211,436.0,16.0,0.0,32.0,4.0,4.3
15,max_to_max,SC4,1,-23.366642891095847,554.0,16.0,0.0,32.0,4.0,4.3
15,max_to_sunset,SC4,1,-23.53720459187964,554.0,16.0,0.0,32.0,4.0,4.5
15,first_to_first,SC4,2,-17.832554500127006,318.0,19.0,377.0,32.0,4.0,7.4
15,last_to_last,SC4,2,-14.035668847618199,197.0,19.0,377.0,32.0,4.0,7.4
15,mid_to_mid,SC4,2,-12.529964086141668,157.0,19.0,377.0,32.0,4.0,7.4
15,max_to_max,SC4,2,-23.853720883753127,569.0,19.0,377.0,32.0,4.0,7.4
15,max_to_sunset,SC4,2,-23.853720883753127,569.0,19.0,377.0,32.0,4.0,7.4
15,first_to_first,SC4,3,-13.892443989449804,193.0,13.0,104.0,32.0,4.0,7.4
15,last_to_last,SC4,3,0.0,0.0,13.0,104.0,32.0,4.0,7.4
15,mid_to_mid,SC4,3,-1.7320508075688772,3.0,13.0,104.0,32.0,4.0,7.4
15,max_to_max,SC4,3,-13.892443989449804,193.0,13.0,104.0,32.0,4.0,7.4
15,max_to_sunset,SC4,3,-13.892443989449804,193.0,13.0,104.0,32.0,4.0,7.4
15,first_to_first,SC4,4,0.0,0.0,18.0,0.0,32.0,4.0,7.4
15,last_to_last,SC4,4,-1.4142135623730951,2.0,18.0,0.0,32.0,4.0,7.4
15,mid_to_mid,SC4,4,1.0,0.0,18.0,0.0,32.0,4.0,7.4
15,max_to_max,SC4,4,-1.4142135623730951,6.0,18.0,0.0,32.0,4.0,7.4
15,max_to_sunset,SC4,4,-2.449489742783178,6.0,18.0,0.0,32.0,4.0,7.4
15,first_to_first,SC4,5,0.0,0.0,14.0,80.0,32.0,4.0,7.4
15,last_to_last,SC4,5,-11.532562594670797,168.0,14.0,80.0,32.0,4.0,7.4
15,mid_to_mid,SC4,5,-1.0,9.0,14.0,80.0,32.0,4.0,7.4
15,max_to_max,SC4,5,-7.280109889280518,184.0,14.0,80.0,32.0,4.0,7.4
15,max_to_sunset,SC4,5,-12.206555615733702,184.0,14.0,80.0,32.0,4.0,7.4
15,first_to_first,SC4,6,-7.810249675906654,153.0,19.0,547.0,32.0,4.0,7.4
15,last_to_last,SC4,6,-12.68857754044952,236.0,19.0,547.0,32.0,4.0,7.4
15,mid_to_mid,SC4,6,2.23606797749979,94.0,19.0,547.0,32.0,4.0,7.4
15,max_to_max,SC4,6,-11.357816691600547,337.0,19.0,547.0,32.0,4.0,7.4
15,max_to_sunset,SC4,6,-16.186414056238647,337.0,19.0,547.0,32.0,4.0,7.4
15,first_to_first,SC4,7,-12.12435565298214,229.0,8.0,199.0,32.0,4.0,7.4
15,last_to_last,SC4,7,15.394804318340652,26.0,8.0,199.0,32.0,4.0,7.4
15,mid_to_mid,SC4,7,-4.47213595499958,24.0,8.0,199.0,32.0,4.0,7.4
15,max_to_max,SC4,7,8.06225774829855,257.0,8.0,199.0,32.0,4.0,7.4
15,max_to_sunset,SC4,7,2.449489742783178,257.0,8.0,199.0,32.0,4.0,7.4
15,first_to_first,SC4,8,14.696938456699069,18.0,20.0,19.0,32.0,4.0,7.4
15,last_to_last,SC4,8,10.677078252031311,15.0,20.0,19.0,32.0,4.0,7.4
15,mid_to_mid,SC4,8,3.872983346207417,0.0,20.0,19.0,32.0,4.0,7.4
15,max_to_max,SC4,8,14.352700094407323,28.0,20.0,19.0,32.0,4.0,7.4
15,max_to_sunset,SC4,8,10.04987562112089,28.0,20.0,19.0,32.0,4.0,7.4
15,first_to_first,SC4,9,12.288205727444508,15.0,13.0,16.0,32.0,4.0,7.4
15,last_to_last,SC4,9,7.280109889280518,37.0,13.0,16.0,32.0,4.0,7.4
15,mid_to_mid,SC4,9,10.246950765959598,1.0,13.0,16.0,32.0,4.0,7.4
15,max_to_max,SC4,9,11.357816691600547,37.0,13.0,16.0,32.0,4.0,7.4
15,max_to_sunset,SC4,9,7.280109889280518,37.0,13.0,16.0,32.0,4.0,7.4
15,first_to_first,SC4,10,8.54400374531753,45.0,8.0,82.0,32.0,4.0,7.4
15,last_to_last,SC4,10,-1.7320508075688772,3.0,8.0,82.0,32.0,4.0,7.4
15,mid_to_mid,SC4,10,1.4142135623730951,0.0,8.0,82.0,32.0,4.0,7.4
15,max_to_max,SC4,10,8.0,54.0,8.0,82.0,32.0,4.0,7.4
15,max_to_sunset,SC4,10,-7.3484692283495345,54.0,8.0,82.0,32.0,4.0,7.4
15,first_to_first,SC4,11,-2.449489742783178,6.0,19.0,9.0,32.0,4.0,7.4
15,last_to_last,SC4,11,-2.23606797749979,6.0,19.0,9.0,32.0,6.0,7.4
15,mid_to_mid,SC4,11,0.0,0.0,19.0,9.0,32.0,6.0,7.4
15,max_to_max,SC4,11,-3.4641016151377544,18.0,19.0,9.0,32.0,6.0,7.4
15,max_to_sunset,SC4,11,-4.123105625617661,18.0,19.0,9.0,32.0,6.0,7.4
15,first_to_first,SC4,12,-2.0,5.0,7.0,2.0,32.0,6.0,7.4
15,last_to_last,SC4,12,0.0,0.0,7.0,2.0,32.0,6.0,7.4
15,mid_to_mid,SC4,12,0.0,0.0,7.0,2.0,32.0,6.0,7.4
15,max_to_max,SC4,12,-2.0,5.0,7.0,2.0,32.0,6.0,7.4
15,max_to_sunset,SC4,12,-2.23606797749979,5.0,7.0,2.0,32.0,6.0,7.4
15,first_to_first,SC4,13,0.0,0.0,8.0,0.0,32.0,6.0,7.4
15,last_to_last,SC4,13,9.219544457292887,0.0,8.0,0.0,30.0,6.0,7.4
15,mid_to_mid,SC4,13,2.449489742783178,0.0,8.0,0.0,32.0,6.0,7.4
15,max_to_max,SC4,13,9.38083151964686,0.0,8.0,0.0,32.0,6.0,7.4
15,max_to_sunset,SC4,13,9.219544457292887,0.0,8.0,0.0,32.0,6.0,7.4
15,first_to_first,SC4,14,9.797958971132712,0.0,17.0,2.0,30.0,6.0,7.4
15,last_to_last,SC4,14,-11.313708498984761,129.0,17.0,2.0,30.0,6.0,7.4
15,mid_to_mid,SC4,14,11.874342087037917,0.0,17.0,2.0,30.0,6.0,7.4
15,max_to_max,SC4,14,-3.0,150.0,17.0,2.0,30.0,6.0,7.4
15,max_to_sunset,SC4,14,-12.206555615733702,150.0,17.0,2.0,30.0,6.0,7.4
15,first_to_first,SC4,15,-11.224972160321824,126.0,14.0,48.0,30.0,6.0,7.4
15,last_to_last,SC4,15,1.4142135623730951,3.0,14.0,48.0,24.0,6.0,7.4
15,mid_to_mid,SC4,15,-3.7416573867739413,18.0,14.0,48.0,30.0,6.0,7.4
15,max_to_max,SC4,15,-11.090536506409418,135.0,14.0,48.0,30.0,6.0,7.4
15,max_to_sunset,SC4,15,-11.40175425099138,135.0,14.0,48.0,30.0,6.0,7.4
15,first_to_first,SC4,16,-1.0,7.0,17.0,0.0,24.0,5.0,7.4
15,last_to_last,SC4,16,0.0,0.0,17.0,0.0,24.0,5.0,7.4
15,mid_to_mid,SC4,16,2.0,0.0,17.0,0.0,24.0,5.0,7.4
15,max_to_max,SC4,16,-1.4142135623730951,8.0,17.0,0.0,24.0,5.0,7.4
15,max_to_sunset,SC4,16,-2.8284271247461903,8.0,17.0,0.0,24.0,5.0,7.4
15,first_to_first,SC4,17,0.0,0.0,14.0,0.0,24.0,5.0,6.2
15,last_to_last,SC4,17,10.44030650891055,0.0,14.0,0.0,24.0,5.0,6.2
15,mid_to_mid,SC4,17,2.6457513110645907,0.0,14.0,0.0,24.0,5.0,6.2
15,max_to_max,SC4,17,10.954451150103322,0.0,14.0,0.0,24.0,5.0,6.2
15,max_to_sunset,SC4,17,10.44030650891055,0.0,14.0,0.0,24.0,5.0,6.2
15,first_to_first,SC4,18,11.61895003862225,0.0,13.0,0.0,24.0,5.0,6.2
15,last_to_last,SC4,18,9.539392014169456,0.0,13.0,0.0,24.0,5.0,6.2
15,mid_to_mid,SC4,18,4.123105625617661,0.0,13.0,0.0,24.0,5.0,6.2
15,max_to_max,SC4,18,12.36931687685298,0.0,13.0,0.0,24.0,5.0,6.2
15,max_to_sunset,SC4,18,9.539392014169456,0.0,13.0,0.0,24.0,5.0,6.2
15,first_to_first,SC4,19,11.269427669584644,0.0,17.0,3.0,24.0,5.0,6.2
15,last_to_last,SC4,19,1.7320508075688772,0.0,17.0,3.0,24.0,5.0,6.2
15,mid_to_mid,SC4,19,3.0,1.0,17.0,3.0,24.0,5.0,6.2
15,max_to_max,SC4,19,11.090536506409418,4.0,17.0,3.0,24.0,5.0,6.2
15,max_to_sunset,SC4,19,-1.0,4.0,17.0,3.0,24.0,5.0,6.2
15,first_to_first,SC6,1,5.656854249492381,0.0,21.0,1.0,25.0,7.0,7.8
15,last_to_last,SC6,1,5.744562646538029,1.0,21.0,1.0,25.0,7.0,7.8
15,mid_to_mid,SC6,1,6.4031242374328485,0.0,21.0,1.0,25.0,7.0,7.8
15,max_to_max,SC6,1,8.246211251235321,2.0,21.0,1.0,25.0,7.0,7.8
15,max_to_sunset,SC6,1,5.656854249492381,2.0,21.0,1.0,25.0,7.0,7.8
15,first_to_first,SC6,2,4.358898943540674,0.0,18.0,14.0,25.0,7.0,7.8
15,last_to_last,SC6,2,-13.2664991614216,196.0,18.0,14.0,25.0,7.0,7.8
15,mid_to_mid,SC6,2,5.0,1.0,18.0,14.0,25.0,7.0,7.8
15,max_to_max,SC6,2,-16.06237840420901,284.0,18.0,14.0,25.0,7.0,7.8
15,max_to_sunset,SC6,2,-16.24807680927192,284.0,18.0,14.0,25.0,7.0,7.8
15,first_to_first,SC6,3,-8.888194417315589,106.0,14.0,36.0,25.0,7.0,7.8
15,last_to_last,SC6,3,10.0,65.0,14.0,36.0,22.0,7.0,7.8
15,mid_to_mid,SC6,3,-7.0,61.0,14.0,36.0,25.0,7.0,7.8
15,max_to_max,SC6,3,6.708203932499369,120.0,14.0,36.0,25.0,7.0,7.8
15,max_to_sunset,SC6,3,6.708203932499369,120.0,14.0,36.0,25.0,7.0,7.8
15,first_to_first,SC6,4,9.899494936611665,46.0,17.0,3.0,19.0,6.0,7.8
15,last_to_last,SC6,4,6.0,19.0,17.0,3.0,19.0,6.0,7.8
15,mid_to_mid,SC6,4,5.0,26.0,17.0,3.0,19.0,6.0,7.8
15,max_to_max,SC6,4,8.18535277187245,77.0,17.0,3.0,19.0,6.0,7.8
15,max_to_sunset,SC6,4,-4.69041575982343,77.0,17.0,3.0,19.0,6.0,7.8
15,first_to_first,SC6,5,5.477225575051661,15.0,15.0,12.0,19.0,6.0,7.8
15,last_to_last,SC6,5,2.6457513110645907,14.0,15.0,12.0,19.0,6.0,7.8
15,mid_to_mid,SC6,5,4.58257569495584,18.0,15.0,12.0,19.0,6.0,7.8
15,max_to_max,SC6,5,7.810249675906654,18.0,15.0,12.0,19.0,6.0,7.8
15,max_to_sunset,SC6,5,1.7320508075688772,18.0,15.0,12.0,19.0,6.0,7.8
15,first_to_first,SC6,6,2.8284271247461903,15.0,14.0,0.0,19.0,6.0,7.8
15,last_to_last,SC6,6,5.196152422706632,5.0,14.0,0.0,19.0,6.0,7.8
15,mid_to_mid,SC6,6,4.242640687119285,6.0,14.0,0.0,19.0,6.0,7.8
15,max_to_max,SC6,6,4.898979485566356,17.0,14.0,0.0,19.0,6.0,7.8
15,max_to_sunset,SC6,6,3.872983346207417,17.0,14.0,0.0,19.0,6.0,7.8
15,first_to_first,SC6,7,3.7416573867739413,7.0,13.0,0.0,19.0,6.0,7.8
15,last_to_last,SC6,7,3.3166247903554,5.0,13.0,0.0,19.0,6.0,7.8
15,mid_to_mid,SC6,7,2.23606797749979,6.0,13.0,0.0,19.0,6.0,7.8
15,max_to_max,SC6,7,4.0,15.0,13.0,0.0,19.0,6.0,7.8
15,max_to_sunset,SC6,7,1.0,15.0,13.0,0.0,19.0,6.0,7.8
15,first_to_first,SC8,1,-15.362291495737216,238.0,16.0,0.0,20.0,4.0,8.7
15,last_to_last,SC8,1,-15.874507866387544,254.0,16.0,0.0,18.0,4.0,8.7
15,mid_to_mid,SC8,1,-15.362291495737216,238.0,16.0,0.0,20.0,4.0,8.7
15,max_to_max,SC8,1,-15.84297951775486,255.0,16.0,0.0,18.0,4.0,8.7
15,max_to_sunset,SC8,1,-15.905973720586866,255.0,16.0,0.0,18.0,4.0,8.7
15,first_to_first,SC8,2,-16.1245154965971,264.0,6.0,1.0,18.0,4.0,8.7
15,last_to_last,SC8,2,-15.491933384829668,243.0,6.0,1.0,18.0,4.0,8.7
15,mid_to_mid,SC8,2,-15.588457268119896,247.0,6.0,1.0,18.0,4.0,8.7
15,max_to_max,SC8,2,-16.0312195418814,264.0,6.0,1.0,18.0,4.0,8.7
15,max_to_sunset,SC8,2,-16.15549442140351,264.0,6.0,1.0,18.0,4.0,8.7
15,first_to_first,SC8,3,-15.427248620541512,243.0,6.0,9.0,18.0,4.0,8.4
15,last_to_last,SC8,3,-14.866068747318506,225.0,6.0,9.0,18.0,4.0,8.4
15,mid_to_mid,SC8,3,-14.89966442575134,228.0,6.0,9.0,18.0,4.0,8.4
15,max_to_max,SC8,3,-14.832396974191326,243.0,6.0,9.0,18.0,4.0,8.4
15,max_to_sunset,SC8,3,-15.459624833740307,243.0,6.0,9.0,18.0,4.0,8.4
15,first_to_first,SC8,4,-15.231546211727817,238.0,12.0,32.0,18.0,4.0,8.4
15,last_to_last,SC8,4,-15.297058540778355,242.0,12.0,32.0,18.0,5.0,8.4
15,mid_to_mid,SC8,4,-15.0,231.0,12.0,32.0,18.0,5.0,8.4
15,max_to_max,SC8,4,-15.297058540778355,242.0,12.0,32.0,18.0,5.0,8.4
15,max_to_sunset,SC8,4,-15.297058540778355,242.0,12.0,32.0,18.0,5.0,8.4
15,first_to_first,SC8,5,-15.329709716755891,243.0,9.0,26.0,18.0,5.0,8.4
15,last_to_last,SC8,5,-15.620499351813308,253.0,9.0,26.0,18.0,5.0,8.4
15,mid_to_mid,SC8,5,-15.524174696260024,249.0,9.0,26.0,18.0,5.0,8.4
15,max_to_max,SC8,5,-15.684387141358123,255.0,9.0,26.0,18.0,5.0,8.4
15,max_to_sunset,SC8,5,-15.684387141358123,255.0,9.0,26.0,18.0,5.0,8.4
15,first_to_first,SC8,6,-15.362291495737216,252.0,8.0,9.0,18.0,5.0,8.4
15,last_to_last,SC8,6,-14.594519519326424,236.0,8.0,9.0,18.0,5.0,8.4
15,mid_to_mid,SC8,6,-14.422205101855956,232.0,8.0,9.0,18.0,5.0,8.4
15,max_to_max,SC8,6,-14.696938456699069,253.0,8.0,9.0,18.0,5.0,8.4
15,max_to_sunset,SC8,6,-15.165750888103101,253.0,8.0,9.0,18.0,5.0,8.4
15,first_to_first,SC8,7,-14.866068747318506,245.0,7.0,4.0,18.0,5.0,8.2
15,last_to_last,SC8,7,-13.0,210.0,7.0,4.0,21.0,5.0,8.2
15,mid_to_mid,SC8,7,-13.92838827718412,204.0,7.0,4.0,18.0,5.0,8.2
15,max_to_max,SC8,7,-14.2828568570857,245.0,7.0,4.0,18.0,5.0,8.2
15,max_to_sunset,SC8,7,-14.2828568570857,245.0,7.0,4.0,21.0,5.0,8.2
15,first_to_first,SC8,8,-13.96424004376894,205.0,13.0,10.0,21.0,6.0,8.2
15,last_to_last,SC8,8,-14.45683229480096,212.0,13.0,10.0,21.0,6.0,8.2
15,mid_to_mid,SC8,8,-14.071247279470288,201.0,13.0,10.0,21.0,6.0,8.2
15,max_to_max,SC8,8,-13.784048752090222,212.0,13.0,10.0,21.0,6.0,8.2
15,max_to_sunset,SC8,8,-14.45683229480096,212.0,13.0,10.0,21.0,6.0,8.2
16,first_to_first,SC1,1,-10.392304845413264,108.0,16.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,1,-7.14142842854285,51.0,16.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,1,-8.48528137423857,72.0,16.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,1,-11.0,121.0,16.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,1,-11.0,121.0,16.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,2,-4.795831523312719,23.0,16.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,2,-6.6332495807108,44.0,16.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,2,-7.483314773547883,56.0,16.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,3,-3.3166247903554,11.0,11.0,5.0,22.0,6.0,6.3
16,last_to_last,SC1,3,-1.4142135623730951,2.0,11.0,5.0,22.0,6.0,6.3
16,mid_to_mid,SC1,3,-2.449489742783178,6.0,11.0,5.0,22.0,6.0,6.3
16,max_to_max,SC1,3,-4.58257569495584,21.0,11.0,5.0,22.0,6.0,6.3
16,max_to_sunset,SC1,3,-4.58257569495584,21.0,11.0,5.0,22.0,6.0,6.3
16,first_to_first,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
16,last_to_last,SC1,4,0.0,0.0,9.0,3.0,22.0,6.0,6.3
16,mid_to_mid,SC1,4,-1.4142135623730951,2.0,9.0,3.0,22.0,6.0,6.3
16,max_to_max,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
16,max_to_sunset,SC1,4,-2.23606797749979,5.0,9.0,3.0,22.0,6.0,6.3
16,first_to_first,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,5,0.0,0.0,13.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,6,0.0,0.0,14.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,7,0.0,0.0,12.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,7,0.0,0.0,12.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,7,0.0,0.0,12.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,7,0.0,0.0,12.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,7,0.0,0.0,12.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,8,0.0,0.0,11.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,8,0.0,0.0,11.0,0.0,22.0,6.0,6.3
16,mid_to_mid,SC1,8,0.0,0.0,11.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,8,0.0,0.0,11.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,8,0.0,0.0,11.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,9,0.0,0.0,7.0,0.0,22.0,6.0,6.3
16,last_to_last,SC1,9,0.0,0.0,7.0,0.0,22.0,6.0,6.2
16,mid_to_mid,SC1,9,0.0,0.0,7.0,0.0,22.0,6.0,6.3
16,max_to_max,SC1,9,0.0,0.0,7.0,0.0,22.0,6.0,6.3
16,max_to_sunset,SC1,9,0.0,0.0,7.0,0.0,22.0,6.0,6.3
16,first_to_first,SC1,10,0.0,0.0,11.0,0.0,22.0,6.0,6.2
16,last_to_last,SC1,10,0.0,0.0,11.0,0.0,22.0,6.0,6.2
16,mid_to_mid,SC1,10,0.0,0.0,11.0,0.0,22.0,6.0,6.2
16,max_to_max,SC1,10,0.0,0.0,11.0,0.0,22.0,6.0,6.2
16,max_to_sunset,SC1,10,0.0,0.0,11.0,0.0,22.0,6.0,6.2
16,first_to_first,SC1,11,0.0,0.0,10.0,0.0,22.0,6.0,6.2
16,last_to_last,SC1,11,0.0,0.0,10.0,0.0,22.0,6.0,6.2
16,mid_to_mid,SC1,11,0.0,0.0,10.0,0.0,22.0,6.0,6.2
16,max_to_max,SC1,11,0.0,0.0,10.0,0.0,22.0,6.0,6.2
16,max_to_sunset,SC1,11,0.0,0.0,10.0,0.0,22.0,6.0,6.2
16,first_to_first,SC1,12,0.0,0.0,12.0,0.0,22.0,6.0,6.2
16,last_to_last,SC1,12,0.0,0.0,12.0,0.0,22.0,6.0,6.2
16,mid_to_mid,SC1,12,0.0,0.0,12.0,0.0,22.0,6.0,6.2
16,max_to_max,SC1,12,0.0,0.0,12.0,0.0,22.0,6.0,6.2
16,max_to_sunset,SC1,12,0.0,0.0,12.0,0.0,22.0,6.0,6.2
16,first_to_first,SC1,13,0.0,0.0,9.0,0.0,22.0,6.0,6.2
16,last_to_last,SC1,13,0.0,0.0,9.0,0.0,22.0,6.0,6.2
16,mid_to_mid,SC1,13,0.0,0.0,9.0,0.0,22.0,6.0,6.2
16,max_to_max,SC1,13,0.0,0.0,9.0,0.0,22.0,6.0,6.2
16,max_to_sunset,SC1,13,0.0,0.0,9.0,0.0,22.0,6.0,6.2
16,first_to_first,SC10,1,0.0,0.0,21.0,0.0,24.0,3.0,7.4
16,last_to_last,SC10,1,0.0,0.0,21.0,0.0,24.0,3.0,7.4
16,mid_to_mid,SC10,1,0.0,0.0,21.0,0.0,24.0,3.0,7.4
16,max_to_max,SC10,1,0.0,0.0,21.0,0.0,24.0,3.0,7.4
16,max_to_sunset,SC10,1,0.0,0.0,21.0,0.0,24.0,3.0,7.4
16,first_to_first,SC10,2,0.0,0.0,13.0,8.0,24.0,3.0,7.4
16,last_to_last,SC10,2,1.7320508075688772,0.0,13.0,8.0,24.0,3.0,7.4
16,mid_to_mid,SC10,2,-1.0,4.0,13.0,8.0,24.0,3.0,7.4
16,max_to_max,SC10,2,-5.916079783099616,39.0,13.0,8.0,24.0,3.0,7.4
16,max_to_sunset,SC10,2,-6.0,39.0,13.0,8.0,24.0,3.0,7.4
16,first_to_first,SC10,3,-3.1622776601683795,10.0,15.0,104.0,24.0,3.0,7.4
16,last_to_last,SC10,3,12.489995996796797,58.0,15.0,104.0,24.0,3.0,7.4
16,mid_to_mid,SC10,3,3.0,8.0,15.0,104.0,24.0,3.0,7.4
16,max_to_max,SC10,3,16.703293088490067,78.0,15.0,104.0,24.0,3.0,7.4
16,max_to_sunset,SC10,3,11.661903789690601,78.0,15.0,104.0,24.0,3.0,7.4
16,first_to_first,SC10,4,14.142135623730951,60.0,18.0,176.0,24.0,3.0,7.4
16,last_to_last,SC10,4,12.767145334803704,110.0,18.0,176.0,24.0,3.0,7.4
16,mid_to_mid,SC10,4,16.431676725154983,9.0,18.0,176.0,24.0,3.0,7.4
16,max_to_max,SC10,4,13.379088160259652,130.0,18.0,176.0,24.0,3.0,7.4
16,max_to_sunset,SC10,4,11.958260743101398,130.0,18.0,176.0,24.0,3.0,7.4
16,first_to_first,SC10,5,8.831760866327848,109.0,13.0,416.0,24.0,3.0,7.4
16,last_to_last,SC10,5,-1.0,132.0,13.0,416.0,24.0,3.0,7.4
16,mid_to_mid,SC10,5,-2.0,27.0,13.0,416.0,24.0,3.0,7.4
16,max_to_max,SC10,5,11.045361017187261,148.0,13.0,416.0,24.0,3.0,7.4
16,max_to_sunset,SC10,5,-4.123105625617661,148.0,13.0,416.0,24.0,3.0,7.4
16,first_to_first,SC10,6,-4.795831523312719,120.0,8.0,385.0,24.0,3.0,7.4
16,last_to_last,SC10,6,-9.055385138137417,89.0,8.0,385.0,24.0,3.0,7.4
16,mid_to_mid,SC10,6,-5.291502622129181,48.0,8.0,385.0,24.0,3.0,7.4
16,max_to_max,SC10,6,-12.041594578792296,282.0,8.0,385.0,24.0,3.0,7.4
16,max_to_sunset,SC10,6,-16.583123951777,282.0,8.0,385.0,24.0,3.0,7.4
16,first_to_first,SC10,7,-10.44030650891055,109.0,17.0,456.0,24.0,3.0,7.2
16,last_to_last,SC10,7,-11.704699910719626,137.0,17.0,456.0,28.0,3.0,7.2
16,mid_to_mid,SC10,7,-7.810249675906654,61.0,17.0,456.0,25.0,3.0,7.2
16,max_to_max,SC10,7,-17.4928556845359,306.0,17.0,456.0,24.0,3.0,7.2
16,max_to_sunset,SC10,7,-17.4928556845359,306.0,17.0,456.0,28.0,3.0,7.2
16,first_to_first,SC10,8,-10.954451150103322,120.0,13.0,387.0,28.0,4.0,7.2
16,last_to_last,SC10,8,-10.344080432788601,115.0,13.0,387.0,34.0,5.0,7.2
16,mid_to_mid,SC10,8,-6.928203230275509,48.0,13.0,387.0,31.0,5.0,7.2
16,max_to_max,SC10,8,-27.60434748368452,770.0,13.0,387.0,34.0,5.0,7.2
16,max_to_sunset,SC10,8,-27.60434748368452,770.0,13.0,387.0,34.0,5.0,7.2
16,first_to_first,SC10,9,-10.099504938362077,109.0,19.0,1122.0,34.0,5.0,7.2
16,last_to_last,SC10,9,-17.86057109949175,322.0,19.0,1122.0,34.0,6.0,7.2
16,mid_to_mid,SC10,9,-8.888194417315589,79.0,19.0,1122.0,34.0,6.0,7.2
