"interval_label","anchor_strategy","model_id","formula","n_obs","r_sq","marginal_r2","aic","converged"
"5day","last_to_last","M45","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.0467184392132237,0.0806856069492472,779.222463884755,TRUE
"5day","last_to_last","M46","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.0180489041334407,0.0803312152319222,811.180808249772,TRUE
"5day","last_to_last","M47","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1)",114,0.0250191517198343,0.0336781381271182,757.55403979909,TRUE
"5day","last_to_last","M48","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1) + wind_max_gust_t_1",114,0.0319732345593841,0.0492432706402868,757.4847255134,TRUE
"5day","last_to_last","M49","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1))",114,0.0250505119989128,0.0343060447508048,756.316921174221,TRUE
"5day","last_to_last","M50","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",114,0.073574050892072,0.0964764845485642,756.380537156589,TRUE
"5day","last_to_last","B1","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1",114,0.402341233277121,0.40757927481097,718.201704916023,TRUE
"5day","last_to_last","B2","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1",114,0.418166102481279,0.428337186762912,718.303897402209,TRUE
"5day","last_to_last","B3","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1",114,0.42499285794989,0.470033995592555,719.120355963364,TRUE
"5day","last_to_last","B4","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1",114,0.401321438896395,0.411823366567375,720.162816230994,TRUE
"5day","last_to_last","B5","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1",114,0.397366414252487,0.409522420353966,721.107504368005,TRUE
"5day","last_to_last","B6","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + sum_butterflies_direct_sun_t_1",114,0.412529043757579,0.42327550632587,727.445111509377,TRUE
"5day","last_to_last","B8","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1",114,0.424234944206407,0.465628496358549,721.170806578475,TRUE
"5day","last_to_last","B9","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_at_max_count_t_1",114,0.417467306154453,0.466364478506621,722.32063396051,TRUE
"5day","last_to_last","B10","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + temp_at_max_count_t_1",114,0.396036822677374,0.412129354621321,723.054283148148,TRUE
"5day","last_to_last","B11","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",114,0.416323407717215,0.462469967824003,724.364579685724,TRUE
"5day","last_to_last","B12","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_max_t_1",114,0.425086609066635,0.509374637039178,719.725606014674,TRUE
"5day","last_to_last","B13","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_min_t_1",114,0.419401110002064,0.435085450941602,720.203053143348,TRUE
"5day","last_to_last","B14","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_at_max_count_t_1",114,0.412561142592423,0.42887435060307,721.427296487909,TRUE
"5day","last_to_last","B15","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.425579206160128,0.445749238071937,727.760002739024,TRUE
"5day","last_to_last","B16","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",114,0.406163453617585,0.422508633751202,730.826765035048,TRUE
"5day","last_to_last","B17","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.423050517031649,0.542428446078679,728.833991109243,TRUE
"5day","last_to_last","B18","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.432741029752038,0.454322868106592,729.375689417321,TRUE
"5day","last_to_last","B19","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.419161205823235,0.444456348922058,731.291193049604,TRUE
"5day","last_to_last","B20","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.430009135293257,0.540757402908567,730.770518350396,TRUE
"5day","last_to_last","B21","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.423877204531892,0.535874047256373,734.514456387542,TRUE
"5day","last_to_last","B24","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1)",114,0.469014781843291,0.487226066192709,716.550539909096,TRUE
"5day","last_to_last","B25","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1)",114,0.424905815586596,0.47095301842203,718.101342991223,TRUE
"5day","last_to_last","B26","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_min_t_1)",114,NA,NA,NA,FALSE
"5day","last_to_last","B27","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1)",114,0.397020289435298,0.408121084358833,720.611777241058,TRUE
"5day","last_to_last","B28","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(sum_butterflies_direct_sun_t_1)",114,0.410775337702362,0.433211447351541,718.547090039574,TRUE
"5day","last_to_last","B29","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1)",114,0.398620955361921,0.41091228982235,708.251061851527,TRUE
"5day","last_to_last","B29a","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + wind_max_gust_t_1",114,0.415229611991184,0.437947013638909,708.486398120439,TRUE
"5day","last_to_last","B29b","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + temp_at_max_count_t_1",114,0.394776264450517,0.415010778365086,711.340963891178,TRUE
"5day","last_to_last","B29c","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(wind_max_gust_t_1)",114,0.45766392270113,0.480871184968071,707.693284317688,TRUE
"5day","last_to_last","B29d","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1)",114,0.394781110329402,0.412590624538616,710.832801418814,TRUE
"5day","last_to_last","B30","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1)",114,NA,NA,NA,FALSE
"5day","last_to_last","B31","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",114,0.459335469237025,0.479459509326069,719.632669503075,TRUE
"5day","last_to_last","B32","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.402322171505849,0.432422182093513,720.926537743623,TRUE
"5day","last_to_last","B33","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.45845582248688,0.49884987900814,718.405280719268,TRUE
"5day","last_to_last","B34","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.445568449797718,0.497301119666782,721.377807190536,TRUE
"5day","last_to_last","B35","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,NA,NA,NA,FALSE
"5day","last_to_last","B37","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,NA,NA,NA,FALSE
"5day","last_to_last","B38","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.444994576140377,0.49678886063897,721.870905867183,TRUE
"5day","last_to_last","B39","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.418988379637605,0.443682094906406,730.810183514702,TRUE
"5day","last_to_last","B40","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",114,0.41394397180722,0.469977337554507,721.556792088795,TRUE
"5day","last_to_last","B41","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1",114,0.401478633957031,0.423404364548649,726.180345747487,TRUE
"5day","last_to_last","B42","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",114,0.398010218750413,0.45458375919836,739.975159195291,TRUE
"5day","last_to_last","B43","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.421156829912568,0.444556958665757,741.232419453138,TRUE
"5day","last_to_last","B44","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.410143122535679,0.442365943108808,736.320753850174,TRUE
"5day","last_to_last","B45","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.414750835050752,0.443618793083589,744.67052479925,TRUE
"5day","last_to_last","B46","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.37246552553838,0.534406072078499,770.672573356303,TRUE
"5day","last_to_last","B47","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + I(temp_max_t_1 - temp_min_t_1)",114,0.410349837870831,0.445381896092459,720.342851910926,TRUE
"5day","last_to_last","B48","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + I(temp_max_t_1 - temp_min_t_1) + wind_max_gust_t_1",114,0.41416805420911,0.483895564342017,720.873536627388,TRUE
"5day","last_to_last","B49","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(I(temp_max_t_1 - temp_min_t_1))",114,0.410428307180794,0.448011929172885,719.100650738613,TRUE
"5day","last_to_last","B50","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",114,0.458353814096602,0.504038206970492,718.613684944608,TRUE
"5day","last_to_last","B51","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1",114,0.411449756837731,0.427357214867403,729.766877713711,TRUE
"5day","last_to_last","B52","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1",114,0.407814480868141,0.423595576486764,733.615917036753,TRUE
"5day","last_to_last","B53","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * sum_butterflies_direct_sun_t_1",114,0.408545812599916,0.44023185494592,745.913588915529,TRUE
"5day","last_to_last","B54","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1 + temp_at_max_count_t_1",114,0.40448800632443,0.425919457088413,732.85575901698,TRUE
"5day","last_to_last","B55","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1 + wind_max_gust_t_1",114,0.420328221871333,0.441428375534299,734.039936691881,TRUE
"5day","last_to_last","BT1","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",114,0.403407697446782,0.423941718090769,707.667578955612,TRUE
"5day","last_to_last","BT2","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",114,0.396723294678825,0.422733433823497,710.29896408946,TRUE
"5day","last_to_last","BT3","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_max_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",114,0.428729926380932,0.503923359129998,707.755053074282,TRUE
"5day","last_to_last","BT4","butterfly_diff_95th_sqrt ~ ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",114,0.0477109685088569,0.0666625002986457,753.648849712061,TRUE
"5day","last_to_last","BT5","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",114,0.01558372254093,0.0428488076493629,754.634552158643,TRUE
"5day","last_to_last","BT6","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_max_t_1, wind_max_gust_t_1)",114,0.393907597193045,0.411502818329699,708.335152075395,TRUE
"5day","last_to_last","BT7","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_at_max_count_t_1, sum_butterflies_direct_sun_t_1)",114,0.389813654881093,0.419045645041518,706.216613651354,TRUE
"5day","max_to_max","M1","butterfly_diff_95th_sqrt ~ 1",114,0,-0.000389720237263358,795.240748315554,TRUE
"5day","max_to_max","M2","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1",114,0.0433600279432116,0.0505287117318103,790.574582313763,TRUE
"5day","max_to_max","M3","butterfly_diff_95th_sqrt ~ temp_max_t_1",114,0.0464838239148949,0.0549959474672708,794.929819417743,TRUE
"5day","max_to_max","M4","butterfly_diff_95th_sqrt ~ temp_min_t_1",114,-0.0148428224084545,-0.00627051381726695,796.093307054054,TRUE
"5day","max_to_max","M5","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1",114,-0.0100445901199466,-0.00127865787081971,798.352982522473,TRUE
"5day","max_to_max","M6","butterfly_diff_95th_sqrt ~ sum_butterflies_direct_sun_t_1",114,0.0497230625309552,0.0578336594377066,803.949191393078,TRUE
"5day","max_to_max","M8","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1",114,0.0345613748339607,0.0516419958192438,795.91546159554,TRUE
"5day","max_to_max","M9","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_at_max_count_t_1",114,0.0337135731055043,0.0512139697325833,798.064409501674,TRUE
"5day","max_to_max","M10","butterfly_diff_95th_sqrt ~ temp_min_t_1 + temp_at_max_count_t_1",114,-0.024735777870788,-0.00678151005012162,799.224760283372,TRUE
"5day","max_to_max","M11","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",114,0.0219546979863018,0.0480009894754401,799.055100547826,TRUE
"5day","max_to_max","M12","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_max_t_1",114,0.0661333483993239,0.0826079359615367,791.256169417241,TRUE
"5day","max_to_max","M13","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_min_t_1",114,0.0321651982492408,0.0479361729823425,791.311093440371,TRUE
"5day","max_to_max","M14","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_at_max_count_t_1",114,0.0342925929184742,0.0502719177151698,793.981890037125,TRUE
"5day","max_to_max","M15","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0816174629779388,0.0966439236538438,799.775206509648,TRUE
"5day","max_to_max","M16","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",114,0.0383936606861872,0.0552304263512624,807.28790208025,TRUE
"5day","max_to_max","M17","butterfly_diff_95th_sqrt ~ temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0983996227032301,0.121807443284718,800.631443318945,TRUE
"5day","max_to_max","M18","butterfly_diff_95th_sqrt ~ temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0765532735869867,0.099871785600183,800.291150490301,TRUE
"5day","max_to_max","M19","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0731039189852323,0.0965511499559223,803.230528358571,TRUE
"5day","max_to_max","M20","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0939157444807313,0.125389878497292,801.301948927004,TRUE
"5day","max_to_max","M21","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0853600049983525,0.125830332531616,804.75576567594,TRUE
"5day","max_to_max","M24","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1)",114,0.163615141879315,0.18117590794195,788.254820857656,TRUE
"5day","max_to_max","M25","butterfly_diff_95th_sqrt ~ s(temp_max_t_1)",114,0.0465253909667772,0.0552186661418452,793.876230194233,TRUE
"5day","max_to_max","M26","butterfly_diff_95th_sqrt ~ s(temp_min_t_1)",114,NA,NA,NA,FALSE
"5day","max_to_max","M27","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1)",114,-0.0100877317437824,-0.00134519921531506,797.856712932723,TRUE
"5day","max_to_max","M28","butterfly_diff_95th_sqrt ~ s(sum_butterflies_direct_sun_t_1)",114,0.0527531099901792,0.0677694652856433,794.783278470145,TRUE
"5day","max_to_max","M30","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1)",114,NA,NA,NA,FALSE
"5day","max_to_max","M31","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",114,0.155007414015004,0.180140894573983,791.260610932527,TRUE
"5day","max_to_max","M32","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.0386464243569968,0.0629887730880444,797.417621783653,TRUE
"5day","max_to_max","M33","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.171042633492944,0.201969247069209,788.437361617252,TRUE
"5day","max_to_max","M34","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.160813561900265,0.199491392515065,791.390682859923,TRUE
"5day","max_to_max","M35","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,NA,NA,NA,FALSE
"5day","max_to_max","M37","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,NA,NA,NA,FALSE
"5day","max_to_max","M38","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",114,0.160906794826708,0.199536753720571,791.88077794928,TRUE
"5day","max_to_max","M39","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0731210575839315,0.0964782003314305,802.733054006539,TRUE
"5day","max_to_max","M40","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",114,0.0709595226342151,0.102626518232742,792.991354296553,TRUE
"5day","max_to_max","M41","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1",114,0.0174328137762915,0.0428575999096654,797.829040147166,TRUE
"5day","max_to_max","M42","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",114,0.0307436078894462,0.0562936189811934,820.741557155087,TRUE
"5day","max_to_max","M43","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.0735544269649399,0.0971059230451887,812.656706445934,TRUE
"5day","max_to_max","M44","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",114,0.0669878676071557,0.0994852577370096,805.713850393871,TRUE
"5day","max_to_max","M45","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",114,0.0642672689430116,0.0964708954358574,816.074931467914,TRUE
