"x","y","z"
8.10909090909091,45.3333333333333,0.485825710793146
8.21818181818182,45.3333333333333,0.402680697051385
8.32727272727273,45.3333333333333,0.313759410027469
8.43636363636364,45.3333333333333,0.219199380037639
8.54545454545455,45.3333333333333,0.119138137398137
8.65454545454546,45.3333333333333,0.0137132124252049
8.76363636363637,45.3333333333333,-0.0969378645649163
8.87272727272727,45.3333333333333,-0.21267756325598
8.98181818181818,45.3333333333333,-0.333368353331753
9.09090909090909,45.3333333333333,-0.458872704475988
9.2,45.3333333333333,-0.589053086372442
9.30909090909091,45.3333333333333,-0.723771968704878
9.41818181818182,45.3333333333333,-0.862891821157051
9.52727272727273,45.3333333333333,-1.00627511341272
9.63636363636364,45.3333333333333,-1.15378431515564
9.74545454545455,45.3333333333333,-1.30528189606958
9.85454545454546,45.3333333333333,-1.46063032583828
9.96363636363636,45.3333333333333,-1.61969207414552
10.0727272727273,45.3333333333333,-1.78232961067504
10.1818181818182,45.3333333333333,-1.9484054051106
10.2909090909091,45.3333333333333,-2.11778192713597
10.4,45.3333333333333,-2.2903216464349
10.5090909090909,45.3333333333333,-2.46588703269116
10.6181818181818,45.3333333333333,-2.64434055558848
10.7272727272727,45.3333333333333,-2.82554468481065
10.8363636363636,45.3333333333333,-3.0093618900414
10.9454545454545,45.3333333333333,-3.19565464096451
11.0545454545455,45.3333333333333,-3.38428540726373
11.1636363636364,45.3333333333333,-3.57511665862283
11.2727272727273,45.3333333333333,-3.76801086472554
11.3818181818182,45.3333333333333,-3.96283049525564
11.4909090909091,45.3333333333333,-4.15943801989689
11.6,45.3333333333333,-4.35769590833304
11.7090909090909,45.3333333333333,-4.55746663024784
11.8181818181818,45.3333333333333,-4.75861265532507
11.9272727272727,45.3333333333333,-4.96099645324847
12.0363636363636,45.3333333333333,-5.1644804937018
12.1454545454545,45.3333333333333,-5.36892724636883
12.2545454545455,45.3333333333333,-5.57419918093331
12.3636363636364,45.3333333333333,-5.780158767079
